Niveau,Soort,Graad,Onderwijsvorm,Finaliteit,Sleutelcompetentie,Wetenschapsdomein,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Studierichtingen,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen,Verwant wetenschapsdomein
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: elektromagnetisme,11.2.1,De leerlingen analyseren elektromagnetische fenomenen en toepassingen ervan kwalitatief en kwantitatief aan de hand van de concepten kracht en veld.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder lading, kracht, elektrische veldsterkte, elektrische potentiaal, elektrische spanning, magnetische inductie","'- Het elektrisch veld&gt; Coulombkracht inclusief formule voor de grootte ervan F=k∙|Q1|∙|Q2|/r²&gt; Elektrische veldsterkte als vectoriële grootheid, elektrische veldlijnen en het verband tussen die twee&gt; Elektrische potentiaal en elektrische spanning&gt; Radiaal veld: elektrische veldsterkte in een punt inclusief formule voor de grootte ervan E=k∙|Q|/r²&gt; Homogeen veld: elektrische veldsterkte in een punt en elektrische spanning tussen twee punten inclusief formule voor het verband tussen de groottes ervan E=U/d&gt; Capaciteit van een condensator en van een vlakke condensator inclusief formules C=Q/U en C=ε∙A/d- Het magnetisch veld&gt; Magnetische inductie als vectoriële grootheid, magnetische veldlijnen en het verband tussen die twee&gt; Magnetische inductie bij een stroomvoerende rechte geleider en bij een stroomvoerende spoel inclusief formules voor de groottes ervan B=μ∙I/(2π∙r) en B=μ∙I∙N/ℓ&gt; Informeel begrip van magnetische spin bij atomen&gt; Weissgebieden&gt; Kracht op een stroomvoerende geleider in een magnetisch veld inclusief formule voor de grootte ervan F=B∙ℓ∙I∙sinα- Het fenomeen elektromagnetische inductie&gt; Magnetische flux inclusief formule Φ=A∙B∙cos(α)&gt; Wetten van Lenz en Faraday&gt; Inductiespanning inclusief formule U=-N∙DΦ/Dt",'- Werken met vectoriële grootheden&gt; Bepalen van richting en zin van een vectoriële grootheid&gt; Ontbinden van een vector in zijn componenten: grafisch en via berekening&gt; Samenstellen van vectoren: grafisch en via berekening- Schetsen van vectoren en grafieken- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Oplossen van problemen m.b.t. elektromagnetisme,,'◦ Het cesuurdoel wordt met context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.,,beheersingsniveau analyseren,,,"Biotechnologische STEM wetenschappen
Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.2.1-4248912561,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: elektromagnetisme,11.2.2,De leerlingen analyseren elektrische gelijkstroomkringen kwalitatief en kwantitatief.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder lading, elektrische spanning, stroomsterkte, weerstand, geleidbaarheid, vermogen- Symbolen en regels voor schematische voorstellingen inherent aan de afbakening van het cesuurdoel- Formules&gt; Stroomsterkte I=DQ/Dt&gt; Weerstand R=U/I&gt; Geleidbaarheid G=I/U&gt; Vermogen inclusief formule P=U·I- Wet van Ohm","'- Gelijkstroomkringen- Conventionele stroomzin en werkelijke stroomzin- Elektrische lading (Q)- Stroomsterkte inclusief formule I=DQ/Dt- Weerstand: concept, fysieke component en grootheid inclusief formule R=U/I- Geleidbaarheid inclusief formule G=I/U- Wet van Ohm- Joule-effect inclusief formule Q=R∙I²∙Δt- Vermogen inclusief formule P=U·I- Wet van Pouillet inclusief formule R=ρ∙ℓ/A- Serie- en parallelschakeling van weerstanden&gt; Onbelaste spanningsdeler&gt; Substitutieweerstand&gt; Verdelingswetten voor spanning en stroomsterkte- Condensator, capaciteit van een condensator inclusief formule C=Q/U- Opladen en ontladen van een condensator in een gelijkstroomkring met een condensator en een weerstand inclusief opladings- en ontladingscurve",'- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Berekenen van de substitutieweerstand van een gemengde schakeling van weerstanden- Oplossen van gemengde schakelingen van weerstanden en één spanningsbron in gelijkstroomkringen,,'◦ Het cesuurdoel wordt met context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur.,,beheersingsniveau analyseren,,,"Biotechnologische STEM wetenschappen
Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.2.2-2857664726,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: elektrodynamica,11.3.2,De leerlingen analyseren gelijkstroomstroomkringen kwantitatief aan de hand van de wetten van Kirchhoff.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder elektrische spanning, stroomsterkte, weerstand, geleidbaarheid- Symbolen en regels voor schematische voorstellingen inherent aan de afbakening van het cesuurdoel- Formules&gt; Weerstand R=U/I&gt; Geleidbaarheid G=I/U- Wet van Ohm",'- Gelijkstroomkringen- Conventionele stroomzin- Wet van Ohm- Serie- en parallelschakeling van weerstanden- Substitutieweerstand- Wetten van Kirchhoff,'- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Oplossen van netwerken van weerstanden en spanningsbronnen in gelijkstroomkringen a.d.h.v. de wetten van Kirchhoff&gt; Opstellen van het stelsel van vergelijkingen&gt; Oplossen van het stelsel van vergelijkingen met ICT,,'◦ Het cesuurdoel wordt met studierichtingspecifieke context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur,,beheersingsniveau analyseren,,,Technologische wetenschappen,31/08/2017,,sec-11.3.2-1445086681,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: elektronica,11.4.1,De leerlingen verklaren de inwendige werking van elementaire elektronische componenten.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel waaronder halfgeleider, transistor- Symbolen en regels voor schematische voorstellingen inherent aan de afbakening van het cesuurdoel","'- Kristalstructuur van halfgeleiders, p- en n-gedopeerde halfgeleiders- Inwendige werking van een diode en een MOSFET-transistor",,,'Het cesuurdoel wordt met studierichtingspecifieke context gerealiseerd.,,beheersingsniveau begrijpen,,,Technologische wetenschappen,31/08/2017,,sec-11.4.1-883455946,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: elektronica,11.4.2,De leerlingen ontwerpen elektronische schakelingen in functie van vooropgestelde criteria.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder sensor, actuator- Symbolen en regels voor schematische voorstellingen inherent aan de afbakening van het cesuurdoel","'- Elektronische schakelingen met digitale en analoge componenten- Dender, vrijloopdiode- Gedrag van logische poorten- Programmeerbare stuureenheden zoals een microprocessor, een pc- Gedrag van eenvoudige sensoren en actuatoren","'- Minimaliseren van digitale logica- Vergelijken en kiezen van componenten a.d.h.v. technische data, i.f.v. vooropgestelde criteria- Omzetten van een probleemstelling in een schakeling met programmeerbare stuureenheid, sensoren en actuatoren- Tekenen, interpreteren en simuleren van schakelingen met software- Programmeren van een programmeerbare stuureenheid- Visualiseren van signalen i.f.v. de tijd met software of met een oscilloscoop",,'◦ Het cesuurdoel wordt met studierichtingspecifieke context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.,,beheersingsniveau creëren,,,Technologische wetenschappen,31/08/2017,,sec-11.4.2-2524860071,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: mechanica,11.5.1,De leerlingen analyseren de verticale worp en de eenparig cirkelvormige beweging kwalitatief en kwantitatief.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder verplaatsing, afgelegde weg, snelheid, versnelling","'- Puntmassa en star lichaam- Rotatie en translatie- Positie, verplaatsing, snelheid en versnelling als vectoriële grootheden- Onderscheid tussen verplaatsing en afgelegde weg- Ogenblikkelijke snelheid en ogenblikkelijke versnelling- Positie-, snelheids- en versnellingsfunctie- Hoeksnelheid en baansnelheid- Verbanden tussen de beweging en grafieken:&gt; Worp: x(t), vx(t), ax(t)&gt; ECB: v(t), a(t)",'- Schetsen van een grafiek- Werken met vectoriële grootheden&gt; Bepalen van de richting en de zin van een vectoriële grootheid- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Oplossen van problemen m.b.t. kinematica- Oplossen van kwantitatieve problemen m.b.t. kinematica van puntmassa’s,,'◦ Het cesuurdoel wordt met context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.,,beheersingsniveau analyseren,,,"Biotechnologische STEM wetenschappen
Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.5.1-2233691745,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: mechanica,11.5.2,De leerlingen analyseren de statica van systemen kwalitatief en kwantitatief aan de hand van krachten en krachtmomenten.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder kracht, krachtmoment","'- Puntmassa en star lichaam- Rotatie en translatie- Massamiddelpunt- Krachten&gt; Soorten krachten&gt; Wrijvingskracht inclusief formule voor de grootte ervan Fw=µ∙Fn&gt; Krachtenbalans, resulterende kracht- Momenten&gt; Krachtmoment inclusief formule voor de grootte ervan M=r∙F∙sinα&gt; Momentenbalans, resulterend krachtmoment- Statisch evenwicht",'- Werken met vectoriële grootheden&gt; Bepalen van de richting en de zin van een vectoriële grootheid&gt; Ontbinden van een vector in zijn componenten: grafisch en via berekening&gt; Samenstellen van vectoren: grafisch en via berekening- Opstellen van de krachten- en momentenbalans inclusief schets- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Oplossen van problemen m.b.t. statica,,"'◦ Het cesuurdoel wordt met context gerealiseerd.◦ Contexten zoals onderstaande komen aan bod.&gt; Mechanismen zoals riemen, tandwielen, mechanische geleiders, katrollen, lagers, scharnieren, veersystemen, kruk-drijfstangmechanisme&gt; Structuren zoals vakwerken, een dubbele ladder  &gt; Biomechanica: aspecten van het bewegingsapparaat zoals gewrichten, spieren, botten◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.",,beheersingsniveau analyseren,,,"Biotechnologische STEM wetenschappen
Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.5.2-3366612860,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: mechanica,11.5.3,"De leerlingen gebruiken de concepten arbeid, energie en het verband ertussen om energieomzettingen te kwantificeren.",Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel waaronder arbeid, energie, warmte","'- Arbeid geleverd door een constante kracht inclusief formule W=F∙Δx∙cos(α)- Arbeid-energietheorema- Energie&gt; Soorten energie inclusief formules: kinetische energie van een puntmassa E=1/2∙m∙v², potentiële gravitatie-energie E=m∙g∙h, potentiële elastische energie E=1/2∙k∙(Δℓ)² en andere zoals elektrische energie E=Q∙V, chemische energie, thermische energie, stralingsenergie E=h∙f- Energieopslag zoals batterijen, waterreservoirs, veren- Rendement en vermogen inclusief formules voor rendement η=Enuttig/Etotaal en gemiddeld vermogen P=ΔE/Δt- Wet van behoud van energie- Warmte- Energiedissipatie",'- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium- Oplossen van kwantitatieve problemen m.b.t. arbeid en energieomzettingen,,'◦ Het cesuurdoel wordt met context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.,,beheersingsniveau toepassen,,,"Biotechnologische STEM wetenschappen
Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.5.3-703097617,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: constructieleer,11.6.1,De leerlingen analyseren kwantitatief en kwalitatief mechanische eigenschappen van materialen.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel, waaronder kracht, krachtmoment","'- Trek, druk, wringing- Axiale en radiale krachten, krachtmomenten- Plastische en elastische vervorming, breuk&gt; Wet van Hooke inclusief formules σ=E∙ε en M=C∙φ, elasticiteitsmodulus en torsieveerconstante- Spanning-vervormingdiagrammen- Mechanische eigenschappen van materialen",'- Kwantitatief en kwalitatief oplossen van problemen m.b.t. mechanische eigenschappen van materialen- Werken met vectoriële grootheden&gt; Bepalen van de richting en de zin van een vectoriële grootheid- Omvormen van formules: één variabele uitdrukken in functie van de andere- Gebruiken van een formularium,,'◦ Het cesuurdoel wordt met richtingspecifieke context gerealiseerd.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.,,beheersingsniveau analyseren,,,"Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.6.1-2407707004,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
Secundair onderwijs,Gewoon,2de graad,"aso, kso, tso",Finaliteit doorstroom,,Fysica,Cesuurdoelen,Onderdeel van wetenschapsdomein,Gevorderde fysica: constructieleer,11.6.2,De leerlingen onderzoeken eigenschappen van constructies.,Nee,"'- Vakterminologie, notaties, namen van grootheden en eenheden, symbolen van grootheden en eenheden inherent aan de afbakening van het cesuurdoel- Symbolen en regels voor schematische voorstellingen inherent aan de afbakening van het cesuurdoel","'- Ontwerp- en uitvoeringscriteria- Ontwerpmodellen, ontwerpplannen en uitvoeringsplannen- Uitvoeringsvormen en -technieken- Relatie tussen materiaal, structuur en functie- Eigenschappen van materialen en structuren","'- Vergelijken van materialen en structuren a.d.h.v. technische data- Tekenen, interpreteren en simuleren van constructies met software zoals BIM, CAD- Interpreteren van plannen en modellen in twee en drie dimensies",,"'◦ Het cesuurdoel wordt gerealiseerd met studierichtingspecifieke context.◦ Contexten zoals bouw- en houtconstructies, infrastructuur, product- en projectontwikkeling komen aan bod.◦ Het gebruik van grootheden en eenheden uit het SI krijgt de voorkeur. Het gebruik en het nut van relevante niet-SI-eenheden worden behandeld.",,beheersingsniveau analyseren,,,"Bouwwetenschappen
Technologische wetenschappen",31/08/2017,,sec-11.6.2-3140520521,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-doorstroom,,,http://ilearn.ilabt.imec.be/vocab/curr1/s-wd-fysica
